id,name,address,city,derived_suburb,state,country,booking_url,city_looks_like_street
a08ea2d7-f0f0-44a9-92a4-a5c24437fbe0,"Pickleball Palace","2 Attercliffe Ave, Pascoe Vale VIC","2 Attercliffe Ave","2 Attercliffe Ave","VIC","Australia","https://pickleballpalace.com.au",true
29a360d4-7d8d-4e18-afd0-3673ab9e6f74,"PicklePlay (Bentleigh East)","1 South Drive (Kingston Centre), Bentleigh East VIC","1 South Drive (Kingston Centre)","1 South Drive (Kingston Centre)","VIC","Australia","https://www.pickleplay.com.au",true
704efe58-ec17-4f4d-867a-bd5df03d515a,"Pioneers Memorial Park","Balmain Road, Leichhardt NSW 2040","Leichhardt","Leichhardt","NSW","Australia","https://www.innerwest.nsw.gov.au/pioneers-park",false
a049580d-ecab-4603-bccb-b3fc27a910e7,"Play Pickle Alexandria","Alexandria Park Community School, Alexandria NSW 2015","Alexandria","Alexandria","NSW","Australia","https://www.playpickle.com.au/locations",false
12afc5d2-9eb5-43b6-84bb-365e2e7819d2,"Powlett Reserve Tennis Centre","Cnr Albert St & Simpson St, East Melbourne VIC 3002","Cnr Albert St & Simpson St","Cnr Albert St & Simpson St","VIC","Australia","https://www.victennisacademy.com.au/book-a-court-powlett-reserve/",true
7b124e3f-9a15-402e-9587-9b4f919e1ded,"Prince Alfred Park","Chalmers Street, Surry Hills NSW 2010","Surry Hills","Surry Hills","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
405ef66f-0682-42dd-aa02-db84b4b7f67b,"Prince Alfred Park – City Community Tennis","105 Chalmers St, Surry Hills NSW 2010","105 Chalmers St","Chalmers St","NSW","Australia","https://play.tennis.com.au/citycommunitytennisprincealfredpark/Booking/BookByDate",true
65568f15-f7f3-4137-8ed6-820b626ae18d,"Princes Gardens Tennis Courts","8 Little Chapel St, Prahran VIC 3181","8 Little Chapel St","8 Little Chapel St","VIC","Australia","https://play.tennis.com.au/PrincesGardensTennisCourts",true
16d73456-ba64-4fa3-b088-bb6666316c2f,"Princes Gardens Tennis Courts (Prahran)","8 Little Chapel St, Prahran VIC 3181","8 Little Chapel St","8 Little Chapel St","VIC","Australia","https://play.tennis.com.au/court-hire/PrincesGardensTennisCourts",true
0752f23c-e77b-4328-bb0f-ff7abe8f5452,"Princes Hill Tennis Club","208 Macpherson St (Princes Park), Carlton North VIC","208 Macpherson St (Princes Park)","Macpherson St (Princes Park)","VIC","Australia","https://play.tennis.com.au/princeshilltennisclub",true
89f45ee7-0258-42a1-b40b-da2cfe95f0a8,"Queensland Tennis Centre","190 King Arthur Tce, Tennyson QLD 4105","190 King Arthur Tce","King Arthur Tce","QLD","Australia","https://www.queenslandtenniscentre.com.au/",true
90bac1df-5098-4ee4-a510-1011555ad782,"QUT Indoor Sports Court (Kelvin Grove)","Level 2, 44 Musk Avenue (U Block), Kelvin Grove QLD 4059","44 Musk Avenue (U Block)","44 Musk Avenue (U Block)","QLD","Australia","https://qutsport.perfectmind.com/35049/Clients/BookMe4FacilityList/List?calendarId=888aa04f-94a2-417f-a097-524e972b8a8c&embed=False&singleCalendarWidget=true&widgetId=76440e28-633d-4fd6-97d8-8a89fa805950",true
cad1e1ba-29aa-47d9-82fb-4c1c92fd8070,"Reabold Tennis Club","Floreat WA","Floreat WA","Floreat WA","WA","Australia","https://reaboldtennis.com.au/tennis-court-hire/",false
1d944e7f-46e3-40b0-89ca-a069ea2430c3,"Rebound Stadium","23 Foster St, Newmarket QLD 4051","23 Foster St","23 Foster St","QLD","Australia","https://www.reboundstadium.com.au/book-online",true
0f0cc08a-a8ea-41a5-bc48-80d7cca0267c,"Redfern Park","Elizabeth Street, Redfern NSW 2016","Redfern","Redfern","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
dc4a96c3-42a7-443b-bf83-e6309ac5e15d,"Reg Bartley Oval","Bowden Street, Rushcutters Bay NSW 2011","Rushcutters Bay","Rushcutters Bay","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
f6a4e55d-bc8c-40ef-9564-c7bde94d4d02,"Regent Tennis Club","2A Clyde St (GE Robinson Reserve), Reservoir VIC","2A Clyde St (GE Robinson Reserve)","2A Clyde St (GE Robinson Reserve)","VIC","Australia","https://play.tennis.com.au/regenttennisclub",true
355eaf89-5c5e-43eb-95b7-7426680a578d,"Research Tennis Club","1459B Main Rd (Research Park), Research VIC","Research","Research","VIC","Australia","play.tennis.com.au/researchtennisclub/Booking/BookByDate",false
4abd96eb-f8c0-42c1-bd45-5be38af06eed,"Riverside Tennis Club (Tasmania)","2 Eden Street, Riverside TAS 7250","Riverside","Riverside","TAS","Australia","https://play.tennis.com.au/riversideTennisClub",false
f94dd26f-de0f-4d99-aa9c-f4b0207c1f39,"RMIT Sports Centre (Bundoora) – Outdoor Futsal Pitches","203 McKimmies Rd (RMIT Bundoora), Bundoora VIC","Bundoora","Bundoora","VIC","Australia","rmit.edu.au/about/our-locations-and-facilities/facilities/rmit-sports-centre/precinct-facilities",false
e611a0af-6d01-4d9e-9f2b-acbc2cb2a0e7,"Robert Pymble Park Courts (KRG)","4 Myrtle St, Pymble NSW 2073","4 Myrtle St","4 Myrtle St","NSW","Australia","https://krg.bookable.net.au/venues/54/robert-pymble-park-tennis-courts",true
5203d6d3-72e0-4d5c-b5a6-47c9aaf4c338,"Robson Park","Haberfield Road, Haberfield NSW 2045","Haberfield","Haberfield","NSW","Australia","https://www.innerwest.nsw.gov.au/robson-park",false
6ae772fa-186e-44fd-a4b1-fa7895093c18,"Robyn Webster Sports Centre","46 Holbeach Avenue, Tempe NSW 2044","Tempe","Tempe","NSW","Australia","https://www.innerwest.nsw.gov.au/robyn-webster",false
ac782f42-4287-4938-9bd5-a2da8360d11f,"Rosanna Tennis Club","2 Strasbourg Rd, Rosanna VIC","Rosanna","Rosanna","VIC","Australia","play.tennis.com.au/court-hire/RosannaTennisClub",false
8b1be96c-8021-4ebd-8627-00f37ebbaa63,"Rosebery Park","Dalmeny Avenue, Rosebery NSW 2018","Rosebery","Rosebery","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
9703b3e1-a215-489a-a636-75dcc4478f48,"Roseville Lawn Tennis Club","7A Clanville Rd, Roseville NSW 2069","7A Clanville Rd","7A Clanville Rd","NSW","Australia","https://play.tennis.com.au/rosevillelawntennisclub/Booking/BookByDate",true
cda847af-78a8-4245-ad94-eb76262ab62e,"Roseville Park – Clanville Rd Courts (KRG)","60A Clanville Rd, Roseville NSW 2069","60A Clanville Rd","60A Clanville Rd","NSW","Australia","https://krg.bookable.net.au/venues/112/roseville-park-clanville-road-roseville",true
46c9ff8b-93b9-4f28-8ba8-9042fc078a87,"Rosny Park Tennis Club","18 Bastick St, Rosny Park TAS 7018","18 Bastick St","18 Bastick St","TAS","Australia","https://play.tennis.com.au/rosnyparktennisclub/Booking",true
f36be5c6-a2ee-4b71-9b77-e1de180be724,"Rosswood Tennis Club","112A Somerset Dr (Tirhatuan Park), Dandenong North VIC","Dandenong North","Dandenong North","VIC","Australia","play.tennis.com.au/court-hire/RosswoodTennisClub",false
1a1f9102-5ab0-431f-96df-cff17e280d2e,"Roy Emerson Tennis Centre","315 Milton Rd, Milton QLD 4064","315 Milton Rd","Milton Rd","QLD","Australia","https://emersontennis.com.au/",true
75510a8b-3af0-4925-bbf1-f83abd279d67,"Royal Park Tennis Club","Cnr The Avenue & Park St, Parkville VIC 3052","Cnr The Avenue & Park St","Cnr The Avenue & Park St","VIC","Australia","https://play.tennis.com.au/RoyalParkTennisClub",true
1ed744a6-d49e-4170-a05b-8d4987b59c42,"Royal Park Tennis Club","333 The Avenue (cnr Park St), Parkville VIC 3052","333 The Avenue (cnr Park St)","The Avenue (cnr Park St)","VIC","Australia","https://play.tennis.com.au/royalparktennisclub/court-hire",true
30702eae-f40b-48bd-a56f-5842a024fe9f,"Royal Pickle (Carrum Downs)","16/684–700 Frankston–Dandenong Rd, Carrum Downs VIC","16/684–700 Frankston–Dandenong Rd","16/– Frankston–Dandenong Rd","VIC","Australia","https://royalpickle.com.au",true
5d73973c-dbee-485d-a84e-7ebb499b6bd0,"Royal Rehab Ryde – Sports Courts","235 Morrison Rd, Ryde NSW 2112","235 Morrison Rd","Morrison Rd","NSW","Australia","https://www.rrtc.tennisbcs2.com.au/Applns/Bookings/Bookdisp2.aspx",true
17b3dd2a-cee9-4231-bf7c-a0a1b1501863,"Rushcutters Bay Park Tennis","New Beach Road, Rushcutters Bay NSW 2011","Rushcutters Bay","Rushcutters Bay","NSW","Australia","https://www.citycommunitytennis.com.au/locations",false
c4cfecf6-f117-4e48-943b-9d801c2173b4,"Rushcutters Bay Park Tennis Courts","Waratah Ave, Rushcutters Bay NSW 2011","Waratah Ave","Waratah Ave","NSW","Australia","https://play.tennis.com.au/rushcuttersbayparktenniscourts/Booking/BookByDate",true
62b360fa-6e22-4bd6-bb0b-feb33104159b,"Ryde Aquatic Leisure Centre","504 Victoria Road, Ryde NSW 2112","Ryde","Ryde","NSW","Australia","https://www.ryde.nsw.gov.au/ralc",false
52b7fb74-b407-4c20-8940-c1e28f8e6d45,"Ryde Indoor Sports Centre – Pickleball","913 Victoria Rd, West Ryde NSW 2114","913 Victoria Rd","Victoria Rd","NSW","Australia","https://rydeindoor.com.au/court-hire/",true
17f95d20-0f68-4cc7-b75f-93735fc74ec4,"Ryde Tennis Centre","Corner Karen Moras Dr, Potts & Weaver Sts, Ryde NSW 2112","Potts & Weaver Sts","Potts & Weaver Sts","NSW","Australia","https://www.tennisvenues.com.au/booking/ryde-tennis-centre",true
b6477bb5-cfb8-4fed-aa4c-716a40ed7a05,"Sandgate Tennis Centre","83 Board St, Deagon QLD 4017","83 Board St","83 Board St","QLD","Australia","https://play.tennis.com.au/SandgateAndDistrictYouthTennisAssociation/booking/bookbydate",true
a076ae16-1022-48c2-a24f-d99cedded200,"Scarborough Park Sports Centre – Pickleball","7 Hawthorne St, Ramsgate Beach NSW 2217","7 Hawthorne St","7 Hawthorne St","NSW","Australia","https://pickleballnsw.org/play/court-hire/",true
67f184c5-f08f-4eec-87fc-b62c28d7498b,"Scarborough Park Tennis","Mitchell Street, Glebe NSW 2037","Glebe","Glebe","NSW","Australia","https://www.citycommunitytennis.com.au/locations",false
e6218448-f3ed-4e53-a439-683a026222b2,"Scoresby Tennis Centre","752 Stud Rd (Scoresby Recreation Reserve), Scoresby VIC","Scoresby","Scoresby","VIC","Australia","play.tennis.com.au/court-hire/ScoresbyTennis",false
7f31f8bb-44c4-4577-b648-8c5e707758c9,"Shaw Park Tennis Centre","128 Shaw Rd, Wooloowin QLD 4030","128 Shaw Rd","Shaw Rd","QLD","Australia","https://www.tennisvenues.com.au/booking/shaw-park-tc",true
c48b0c8b-5071-46da-84fc-2e1405c10999,"Sherburd Oval","1 Brightwater Rd, Blackmans Bay TAS 7052","1 Brightwater Rd","1 Brightwater Rd","TAS","Australia","https://www.kingborough.tas.gov.au/recreation-facilities/sports-grounds/",true
c2a7f34d-6701-4717-b7b5-f2539cd59e5a,"Snape Park Tennis Centre (Maroubra)","Snape Park, Maroubra NSW 2035","Snape Park","Snape Park","NSW","Australia","https://www.oz-tennis.com/",false
2a3dd274-94c0-48f5-9014-4d2dcb8895a8,"Sorell Tennis Club","Tasmania","Tasmania","Tasmania","","Australia","https://play.tennis.com.au/SorellTennisClub",false
807ad137-1bcf-4992-bf70-41c39bef68dd,"South Coogee Reserve","Munster WA","Munster WA","Munster WA","WA","Australia","https://www.spacetoco.com/space/munster-wa-south-coogee-reserve-2",false
366f290d-0e04-40ba-8c23-0bd67d6a74e0,"South Hobart Oval","6 Washington St, South Hobart TAS 7004","6 Washington St","6 Washington St","TAS","Australia","https://www.hobartcity.com.au/Community/Parks-sportsgrounds-and-reserves/Sportsgrounds/Sportsground-bookings",true
8166af38-61d5-4e5c-b787-af8bf8b2343d,"South Perth Tennis Centre","107 Murray Street, Como WA 6152","107 Murray Street","Murray Street","WA","Australia","https://play.tennis.com.au/southperthtenniscentre/Booking",true
4a0d4504-ebbc-45d9-aa87-4ff9b4176308,"South Pine Indoor Sports Centre (Brendale)","620 South Pine Rd, Brendale QLD 4500","620 South Pine Rd","South Pine Rd","QLD","Australia","https://www.southpineindoorsports.com.au/",true
3c7382a0-8342-4c24-bd15-e5e8090bee2f,"Southend Tennis Centre","50 Heffron Road, Maroubra NSW 2035","Maroubra","Maroubra","NSW","Australia","https://southendtenniscentre.com.au/",false
c801b3e7-b0c4-409b-85fd-814b26a840b9,"Sports Parc (Alexandria) – Pickleball","75 O’Riordan St, Alexandria NSW 2015","75 O’Riordan St","75 O’Riordan St","NSW","Australia","https://sportsparc.com.au/court-hire",true
4fcf5494-9faf-410a-9373-01e5f38ae5cb,"Spring Hill Tennis Centre","400 Gregory Terrace, Spring Hill QLD 4000","400 Gregory Terrace","Gregory Terrace","QLD","Australia","https://clients.mindbodyonline.com/ASP/su1.asp?studioid=491530",true
9d336902-f878-4630-839f-40c7c2893ca1,"Springers Leisure Centre (Keysborough)","400 Cheltenham Rd, Keysborough VIC","Keysborough","Keysborough","VIC","Australia","springersleisurecentre.com.au",false
7daaec82-0b87-4612-81e9-2223f17894cc,"Springvale Indoor Sports Centre","546 Springvale Rd, Springvale VIC","546 Springvale Rd","Springvale Rd","VIC","Australia","https://www.springvaleindoorsports.com.au/",true
a8dca275-39c3-4465-b041-7ccb9a643225,"St Albans East Tennis Club","Corner Main Rd East & Percy St (Errington Reserve), St Albans VIC","St Albans","Corner Main Rd East & Percy St (Errington Reserve)","VIC","Australia","play.tennis.com.au/StAlbansEastTennisClub/Booking",true
0510eef2-e842-466f-a913-e634c2637663,"St Ives Village Green Courts (KRG)","Memorial Ave, St Ives NSW 2075","Memorial Ave","Memorial Ave","NSW","Australia","https://krg.bookable.net.au/venues/50/st-ives-village-green-tennis-courts",true
6abcadb6-8193-4fb2-b577-f58fa6a41047,"St Mary's Tennis Club (Geelong)","Thomson Recreation Reserve, Godfrey St, Thomson VIC 3219","Godfrey St","Godfrey St","VIC","Australia","https://play.tennis.com.au/stmarysgeelongtennisclub/CourtHire",true
85db6065-3926-4174-a29e-7c9295da23e4,"St Mary’s Tennis Club (Geelong)","18-20 Little Myers St, Geelong VIC 3220","18-20 Little Myers St","18-20 Little Myers St","VIC","Australia","https://portal.bookcourt.com.au/?from=cfd3668f0f4e4756a6e0e024298e4a07",true
3be99320-6ca9-4b8b-a1aa-1eb649f20609,"State Tennis Centre","282 Victoria Park Drive, Burswood WA 6100","282 Victoria Park Drive","Victoria Park Drive","WA","Australia","https://play.tennis.com.au/StateTennisCentre",true
b398d6d0-3270-471f-ab7f-9de0bc86ca27,"Strathfield Sports Club Tennis","11 Florence Street, Strathfield NSW 2135","Strathfield","11 Florence Street","NSW","Australia","https://strathfieldsportsclub.com.au/tennis/book-a-court/",true
5a2ea7e5-3580-43de-a8c3-1f3ab45d15d0,"Sunbury Lawn Tennis Club","Cnr Ligar & Cornish Sts, Sunbury VIC","Sunbury","Sunbury","VIC","Australia","play.tennis.com.au/court-hire/SunburyLawnTennisClub",false
a3a883d6-ceee-49b4-986d-44cd11a7050d,"Sunshine Tennis Club (Howrah)","11A Howrah Rd, Howrah TAS 7018","11A Howrah Rd","11A Howrah Rd","TAS","Australia","https://play.tennis.com.au/sunshinetennisclub",true
a2ce9350-f5b1-43d5-9307-13a61e5f31ab,"Super Futsal (Acacia Ridge)","1391 Beaudesert Rd, Acacia Ridge QLD 4110","1391 Beaudesert Rd","Beaudesert Rd","QLD","Australia","https://www.superfutsal.com.au/court-hiring",true
64339bcc-0d56-410d-b1e9-7ff0e9fd2bfb,"Super Futsal (Carina)","150 Fursden Rd, Carina QLD 4152","150 Fursden Rd","Fursden Rd","QLD","Australia","https://www.superfutsal.com.au/court-hiring",true
7e42c4f6-5982-46aa-8da7-12bb68931cba,"Sutherland Waratah Tennis Courts","Waratah Park, Sutherland NSW 2232","Sutherland","Sutherland","NSW","Australia","https://play.tennis.com.au/sutherlandwaratahtenniscourts",false
4b064b45-3e40-442b-b085-990a946ebdb9,"Swing & Serve","906 Plenty Rd (Bundoora Park), Bundoora VIC","906 Plenty Rd (Bundoora Park)","Plenty Rd (Bundoora Park)","VIC","Australia","https://swingandserve.com.au",true
97b8519d-b2db-4542-8741-f4b168179464,"Sydney Football Centre","Edwin Flack Avenue, Sydney Olympic Park NSW 2127","Sydney Olympic Park","Sydney Olympic Park","NSW","Australia","https://www.sydneyolympicpark.com.au/sydney-football-centre",false
7682b738-a032-4b0d-b91e-ac16005cf02f,"Sydney Football Centre (Olympic Park)","Sydney Olympic Park NSW 2127","Sydney Olympic Park NSW 2127","Sydney Olympic Park","NSW","Australia","https://www.sydneyfootballcentre.com.au/about",true
dc2171a1-0a82-4cf2-af08-56c07c835d84,"Sydney Olympic Park Sports Halls","Olympic Blvd, Sydney Olympic Park NSW 2127","Olympic Blvd","Olympic Blvd","NSW","Australia","https://www.sydneyolympicpark.com.au/tennis-coaching/book-online",true
4beac100-3260-456c-bd23-35a0d599fc3f,"Sydney Park","Sydney Park Road, Alexandria NSW 2015","Alexandria","Alexandria","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
f29e91ea-8e6f-4460-bf73-f143c8bd7503,"Sydney Racquet Club (Moore Park / EQ)","17 Park Rd North, Moore Park NSW 2021","17 Park Rd North","17 Park Rd North","NSW","Australia","https://playtomic.com/clubs/sydney-racquet-club",true
48f144e7-039c-4fc5-b173-667e4a623997,"Sydney Uni Sport – Tennis Courts","Darlington Rd, Darlington NSW 2008","Darlington Rd","Darlington Rd","NSW","Australia","https://susf.com.au/tennis-court-hire/",true
51ba77c6-5525-43fb-a416-f96faa864dd0,"Sylvania Waters Tennis Centre","Belgrave Esplanade, Sylvania Waters NSW 2224","Sylvania Waters","Sylvania Waters","NSW","Australia","https://www.swtctennis.com.au/",false
3a16587e-954a-4d53-a2ce-438fafe70674,"Taroona Tennis Club","Chiton Chase (off Nubeena Crescent), Taroona TAS 7053","Chiton Chase (off Nubeena Crescent)","Chiton Chase (off Nubeena Crescent)","TAS","Australia","https://play.tennis.com.au/taroonatennisclub/court-hire/book-by-date",false
81a009b7-2071-4aac-8630-d3e062036984,"Tauranga Bridge Club","252 Ngatai Road, Otūmoetai","252 Ngatai Road","Ngatai Road","","Australia","https://taurangabridge.helloclub.com/",true
83e5f6af-b30f-485b-a3b5-c1bed0ff442d,"Tempe Reserve","Holbeach Avenue, Tempe NSW 2044","Tempe","Tempe","NSW","Australia","https://www.innerwest.nsw.gov.au/tempe-reserve",false
f8a0d308-9b59-4265-a7db-54364d5c7857,"Templestowe Park Tennis Club","Corner Porter & Hawtin Sts, Templestowe VIC","Templestowe","Templestowe","VIC","Australia","play.tennis.com.au/TemplestoweParkTennisClub/booking/bookbydate",false
3bb95a1b-842f-4ce1-82f4-43ddc376f9a7,"Tennis World Launceston (Launceston Tennis Centre)","57 Racecourse Crescent, Launceston TAS 7250","Launceston","Launceston","TAS","Australia","https://play.tennis.com.au/TennisWorldLaunceston/Booking",false
99026518-a0aa-4fb8-a66a-c7bff5dd1b26,"Tennis World Melbourne Park (National Tennis Centre)","National Tennis Centre (Level 2), Entrance D, Olympic Blvd, Richmond VIC 3001","Olympic Blvd","Olympic Blvd","VIC","Australia","https://play.tennis.com.au/opencourtsessions/tennisworldmelbournepark",true
e9bbd789-5987-4032-bcda-56f45b37f5ae,"Tennis World North Ryde (Ryde Multisport & Racquet Centre)","16-18 Epping Rd, North Ryde NSW 2113","16-18 Epping Rd","16-18 Epping Rd","NSW","Australia","https://www.tennisworldonline.com.au/",true
36a889e1-7b69-45c8-9cf2-ded3932253bb,"Tennis World North Sydney","37 Ridge St, North Sydney NSW 2060","37 Ridge St","37 Ridge St","NSW","Australia","https://www.nstg.com.au/tennis-court-hire/",true
0fd4ae76-e8e4-4fcc-aed8-429e1b4b0106,"Tennis World Sydney Olympic Park","2 Rod Laver Drive, Sydney Olympic Park NSW 2127","Sydney Olympic Park","Sydney Olympic Park","NSW","Australia","https://www.tennisworld.net.au/tennis-world-sydney/",false
afb00956-ae8a-458e-bc05-90da76a928e0,"Tennis World Sydney Olympic Park","2 Rod Laver Dr, Sydney Olympic Park NSW 2127","2 Rod Laver Dr","2 Rod Laver Dr","NSW","Australia","https://play.tennis.com.au/opencourtsessions/tennisworldsydney",true
862e9ad5-3cb2-48e7-93ef-b5f5611d5940,"The Crescent Synthetic (Annandale)","The Crescent, Annandale NSW 2038","The Crescent","The Crescent","NSW","Australia","https://www.innerwest.nsw.gov.au/explore/parks-sport-and-recreation/sporting-grounds/book-a-sporting-ground",false
afbba9d5-0587-4b44-a3f5-979963e212cd,"The Football Centre","Osborne Park, Perth WA","Osborne Park","Osborne Park","WA","Australia","https://footballcentre.com.au/group-bookings/",false
7d134708-cb39-4161-803f-c82cb989cb3a,"The Gap Tennis Club","200 Settlement Rd, The Gap QLD 4061","200 Settlement Rd","Settlement Rd","QLD","Australia","https://thegaptennisclub.com.au/index.php/programs/pickle-ball/",true
c6002fb5-f86a-4097-9467-73b4cc0c8479,"The Glade Reserve Tennis Courts (KRG)","Glade Ave, Wahroonga NSW 2076","Glade Ave","Glade Ave","NSW","Australia","https://krg.bookable.net.au/venues/12/the-glade-reserve-tennis-courts",true
f51c8913-34cf-4f08-ae81-9f08e8e9427f,"The Jar – South Melbourne","29 White St, South Melbourne VIC","29 White St","29 White St","VIC","Australia","https://thejarpickleball.com.au",true
6116bbc2-f1bf-4d36-857c-5eb2793c01ff,"The Jar Pickleball Club","Pyrmont NSW 2009","Pyrmont","Pyrmont","NSW","Australia","https://www.thejar.com.au/pickleball",false
4cc7e018-fe65-4161-8605-231cc81a9c63,"The Willis Recreation & Sports Centre – Pickleball","325A Eastern Valley Way, Chatswood NSW 2067","325A Eastern Valley Way","325A Eastern Valley Way","NSW","Australia","https://www.tennisvenues.com.au/booking/willis-park-pickleball",true
71d6035d-23b3-4912-85c1-6a623f141958,"Tom Wills Community Field","Grand Parade, Sydney Olympic Park NSW 2127","Sydney Olympic Park","Sydney Olympic Park","NSW","Australia","https://www.sydneyolympicpark.com.au/tom-wills-field",false
c292629f-a5a0-48fa-bcc3-2ab993df49c7,"Toongabbie Sports Complex","Bungaree Road, Toongabbie NSW 2146","Toongabbie","Toongabbie","NSW","Australia","https://www.blacktown.nsw.gov.au/toongabbie",false
f03290fa-ab82-4250-aaf7-b16c77969fa5,"Trevallyn Tennis Club","60 Gorge Road, Trevallyn TAS 7250","Trevallyn","Trevallyn","TAS","Australia","https://play.tennis.com.au/trevallyntennisclub/CourtBooking",false
b4f08386-ffc6-465e-8e3e-7269011e5c93,"Truganina Tennis Club","73 Alcock Rd, Truganina VIC","Truganina","Truganina","VIC","Australia","play.tennis.com.au/TruganinaTennisClub",false
ed326cfc-f872-4959-889c-6364c050616a,"Trumper Park Tennis Centre","Quarry Street, Paddington NSW 2021","Paddington","Paddington","NSW","Australia","https://play.tennis.com.au/trumperpark",false
09bff9fe-3b11-47f8-89b1-a41db9367405,"Turrella Reserve","Turrella Street, Turrella NSW 2205","Turrella","Turrella","NSW","Australia","https://www.bayside.nsw.gov.au/sports-grounds",false
eca7f47e-c626-4277-9871-95575cc23d08,"Ultimate Soccer (Fairfield)","46–48 Smithfield Rd, Prairiewood NSW 2176","46–48 Smithfield Rd","46–48 Smithfield Rd","NSW","Australia","https://ultimatesoccer.com.au/book-a-pitch/",true
6800881f-3e0a-4983-ad4e-1e0657e4c9ca,"Ultimate Soccer Fairfield","Vine Street, Fairfield NSW 2165","Fairfield","Fairfield","NSW","Australia","https://www.ultimatesoccer.com.au/fairfield",false
2c190bc3-03e4-4f26-90bf-c7e1701ec8cf,"Ultimo Community Centre","40 William Henry St, Ultimo NSW 2007","40 William Henry St","40 William Henry St","NSW","Australia","https://www.cityofsydney.nsw.gov.au/community-centres/ultimo-community-centre",true
97e458d7-4163-4d88-8889-742eb612e5b7,"Ulverstone Sports & Leisure Centre","2 Flora Street, West Ulverstone TAS 7315","West Ulverstone","West Ulverstone","TAS","Australia","https://www.centralcoast.tas.gov.au/live/our-facilities/sporting-grounds-facilities/",false
5cc78db3-2b0e-45c2-bb71-e19d2d2e5d89,"Ulverstone Tennis Club","Tasmania","Tasmania","Tasmania","","Australia","https://play.tennis.com.au/UlverstoneTennisClub",false
f4157808-9fe1-4512-a972-b59b75cc3ea6,"UNSW Village Green (Kensington)","High St, Kensington NSW 2052","High St","High St","NSW","Australia","https://www.sport.unsw.edu.au/facilities/village-green",true
77503217-8692-4949-a2f5-2d6d43adf4cf,"UQ Sport Tennis Centre","The University of Queensland, Blair Dr, St Lucia QLD 4067","Blair Dr","Blair Dr","QLD","Australia","https://uqsport.com.au/venues/tennis-centre/",true
3bfc20d3-8106-4abe-a69b-d91a45d25088,"UTAS Unigym (Sandy Bay) – Sports Hall","Dobson Rd, Sandy Bay TAS 7005","Dobson Rd","Dobson Rd","TAS","Australia","https://www.utas.edu.au/campus-services/venue-hire/available-venues",true
d7eb8fa9-8c3e-4679-bee5-2e070b80179f,"UTS Moore Park Tennis","Moore Park Road, Moore Park NSW 2021","Moore Park","Moore Park","NSW","Australia","https://www.uts.edu.au/about/sport-and-recreation/facilities/moore-park",false
e49f6c78-7099-431b-9696-983d779dfd52,"UWA Recreation and Fitness Centre","35 Stirling Highway, Perth WA 6009","35 Stirling Highway","35 Stirling Highway","WA","Australia","https://www.uwa.edu.au/sport/venue-hire/venue-hire",true
3fff0915-ba89-4476-9f81-53e00b21d27d,"Valentine Sports Park","Parkholme Circuit, Glenwood NSW 2768","Glenwood","Glenwood","NSW","Australia","https://www.footballnsw.com.au/valentine-sports-park",false
ec7b095b-2c3a-4bb1-b5ed-03f6c486a797,"Valentine Sports Park (Glenwood)","235–257 Meurants Ln, Glenwood NSW 2768","235–257 Meurants Ln","– Meurants Ln","NSW","Australia","https://valentinesportspark.com.au/field-court-hire/",true
014ea196-7fad-4287-aff3-8a6b7906e5e0,"Victoria Park","City Road, Camperdown NSW 2050","Camperdown","Camperdown","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
dfa79092-add3-405d-9bda-59e32021b848,"Virginia United FC (Field Hire)","574 Nudgee Rd, Nundah QLD 4012","574 Nudgee Rd","Nudgee Rd","QLD","Australia","https://www.virginiaunitedfc.com.au/fields",true
6f7a214b-0803-47a4-b9fd-2137a4a594be,"Wakehurst – Pickleball (Seaforth)","Upper Clontarf St, Seaforth NSW 2092","Upper Clontarf St","Upper Clontarf St","NSW","Australia","https://www.tennisvenues.com.au/booking/wakehurst-park-pickleball",true
b0850ba8-1fd4-4d04-b7b6-942579240838,"Wakehurst Tennis (Seaforth)","Upper Clontarf St, Seaforth NSW 2092","Upper Clontarf St","Upper Clontarf St","NSW","Australia","https://www.tennisvenues.com.au/booking/wakehurst-park-tennis",true
abe3cf2f-b8be-474f-b3e2-abd708d6ed62,"Wakehurst Tennis Club","Boondah Road, Seaforth NSW 2092","Seaforth","Seaforth","NSW","Australia","https://www.wakehursttennis.com.au/book",false
41e20646-003e-430b-91e0-32c81f30416e,"Wanderers Fives (Rooty Hill)","55 Francis Rd, Rooty Hill NSW 2766","55 Francis Rd","55 Francis Rd","NSW","Australia","https://wanderersfives.com.au/pitch-hire",true
3711f159-dca8-4177-9874-e6841e9d53a1,"Wantirna Tennis Club","Cnr Mountain Hwy & Burwood Rd, Wantirna VIC","Wantirna","Wantirna","VIC","Australia","play.tennis.com.au/wantirnatennisclub",false
